maker	LG	cM	pval	p.adj	p.adg_lg
55697	7	88.61128183	0.7993	0.989835673	0.968814545
52628	7	88.61128193	0.4517	0.987572231	0.968814545
10698	7	89.11994082	0.39106	0.987572231	0.968814545
28534	7	89.11994092	0.14864	0.987572231	0.968814545
28777	7	89.92026656	0.40884	0.987572231	0.968814545
34228	7	90.44561809	0.47774	0.987572231	0.968814545
1929	7	90.44561819	0.63622	0.987572231	0.968814545
42913	7	90.44561829	0.68324	0.989835673	0.968814545
16058	7	90.44561839	0.6572	0.987572231	0.968814545
45518	7	90.44561849	0.29048	0.987572231	0.968814545
49763	7	90.44561859	0.9367	0.990527365	0.9762896
971	7	90.97064477	0.17904	0.987572231	0.968814545
29207	7	91.67731435	0.17196	0.987572231	0.968814545
17074	7	91.67731445	0.66758	0.987572231	0.968814545
55028	7	92.30419665	0.2704	0.987572231	0.968814545
43808	7	92.58404407	0.63372	0.987572231	0.968814545
3663	7	109.7511812	0.42908	0.987572231	0.968814545
25007	7	109.9547436	0.4556	0.987572231	0.968814545
49851	7	110.1759208	0.49328	0.987572231	0.968814545
15198	7	110.1759209	0.6081	0.987572231	0.968814545
53365	7	110.175921	0.44772	0.987572231	0.968814545
24789	7	110.1759212	0.50924	0.987572231	0.968814545
16916	7	111.5028611	0.20656	0.987572231	0.968814545
41401	7	111.5028612	0.39282	0.987572231	0.968814545
1696	7	111.5028613	0.13284	0.987572231	0.968814545
52874	7	111.5028615	0.53128	0.987572231	0.968814545
34148	7	111.7601803	0.21506	0.987572231	0.968814545
47414	7	113.3001146	0.78676	0.989835673	0.968814545
28898	7	115.0928852	0.1129	0.987572231	0.968814545
9965	7	115.3952494	0.40504	0.987572231	0.968814545
10204	7	115.3952495	0.24634	0.987572231	0.968814545
5871	7	116.8813354	0.18958	0.987572231	0.968814545
19391	7	116.8813355	0.42264	0.987572231	0.968814545
28670	7	118.102132	0.13336	0.987572231	0.968814545
19272	7	118.9602348	0.05928	0.987572231	0.968814545
43737	7	118.9602349	0.4543	0.987572231	0.968814545
462	7	119.2271374	0.7896	0.989835673	0.968814545
48466	7	119.2271375	0.56524	0.987572231	0.968814545
3850	7	120.9715347	0.42868	0.987572231	0.968814545
18675	7	121.3109901	0.18566	0.987572231	0.968814545
7076	7	121.6040593	0.19942	0.987572231	0.968814545
22478	7	123.590713	0.13964	0.987572231	0.968814545
46015	7	123.8064963	0.22232	0.987572231	0.968814545
41905	7	124.0850157	0.09898	0.987572231	0.968814545
45894	7	124.0850158	0.84304	0.989835673	0.968814545
39233	7	127.3443961	0.30878	0.987572231	0.968814545
48337	7	127.3443962	0.7386	0.989835673	0.968814545
25422	7	128.7473123	0.3981	0.987572231	0.968814545
17051	7	128.7473124	0.99894	0.999638682	0.99894
51812	7	131.7909268	0.75288	0.989835673	0.968814545
35230	7	132.4989406	0.83694	0.989835673	0.968814545
31719	7	132.4989408	0.5003	0.987572231	0.968814545
10953	7	135.9232508	0.79308	0.989835673	0.968814545
18622	7	136.2139742	0.73494	0.989835673	0.968814545
20616	7	137.9973005	0.46066	0.987572231	0.968814545
29853	7	138.3020976	0.9467	0.991574689	0.977319474
25679	7	141.71835	0.623	0.987572231	0.968814545
47991	7	143.6882394	0.9161	0.989835673	0.9762896
53926	7	144.2775653	0.65482	0.987572231	0.968814545
4506	7	145.2959041	0.96812	0.993778738	0.987102745
22786	7	145.8208012	0.98706	0.995143165	0.993428129
13676	7	146.3456687	0.63756	0.987572231	0.968814545
17100	7	146.6047831	0.76826	0.989835673	0.968814545
26107	7	147.3075408	0.79046	0.989835673	0.968814545
36597	7	147.307541	0.58384	0.987572231	0.968814545
15743	7	148.0151786	0.88666	0.989835673	0.968814545
54899	7	148.9207789	0.66908	0.988032648	0.968814545
1452	7	150.5028628	0.03804	0.987572231	0.968814545
10756	7	150.5028629	0.17214	0.987572231	0.968814545
33679	7	150.502863	0.57158	0.987572231	0.968814545
30446	7	152.4249277	0.0078	0.987572231	0.968814545
20693	7	152.9429946	0.18274	0.987572231	0.968814545
45970	7	154.9303225	0.07764	0.987572231	0.968814545
35270	7	155.256232	0.0776	0.987572231	0.968814545
6934	7	156.4239439	0.20614	0.987572231	0.968814545
44355	7	156.4239441	0.72884	0.989835673	0.968814545
20792	7	157.7524382	0.85154	0.989835673	0.968814545
5836	7	157.7524383	0.84658	0.989835673	0.968814545
4066	7	157.7524384	0.43648	0.987572231	0.968814545
19321	7	157.7524386	0.2536	0.987572231	0.968814545
44923	7	158.3770932	0.78478	0.989835673	0.968814545
33470	7	158.3770945	0.78286	0.989835673	0.968814545
23364	7	159.297983	0.71962	0.989835673	0.968814545
6684	7	159.9134457	0.85256	0.989835673	0.968814545
7012	7	159.9134458	0.82046	0.989835673	0.968814545
48372	7	161.0038304	0.40926	0.987572231	0.968814545
25026	7	161.5261495	0.3207	0.987572231	0.968814545
51263	7	171.1703842	0.58538	0.987572231	0.968814545
1094	7	171.341002	0.54144	0.987572231	0.968814545
12734	7	171.6391023	0.85544	0.989835673	0.968814545
42259	7	172.1899813	0.39652	0.987572231	0.968814545
36835	7	172.1899814	0.61832	0.987572231	0.968814545
4708	7	173.8390097	0.88348	0.989835673	0.968814545
4628	7	174.9821148	0.22962	0.987572231	0.968814545
48815	7	174.9821149	0.97474	0.994427338	0.987398961
48887	7	175.0916772	0.662	0.987572231	0.968814545
39725	7	175.3476676	0.6016	0.987572231	0.968814545
28602	7	175.3476677	0.37996	0.987572231	0.968814545
21402	7	175.9839463	0.53156	0.987572231	0.968814545
31335	7	175.9839464	0.77494	0.989835673	0.968814545
10959	7	176.1968648	0.87326	0.989835673	0.968814545
38205	7	176.1968649	0.93556	0.990307581	0.9762896
45451	7	182.2386554	0.92824	0.990136209	0.9762896
44868	8	0	0.1402	0.987572231	0.7627025
10669	8	2.653059813	0.92036	0.989835673	0.95986942
31103	8	2.87937708	0.18666	0.987572231	0.776397391
43101	8	2.87937718	0.60842	0.987572231	0.910470515
9422	8	5.328882864	0.28708	0.987572231	0.839180137
37245	8	7.932714995	0.8163	0.989835673	0.955260224
31028	8	9.869057164	0.77162	0.989835673	0.955260224
38261	8	10.54912561	0.64248	0.987572231	0.91737194
31787	8	12.42758779	0.23338	0.987572231	0.81928
40935	8	13.18075724	0.68432	0.989835673	0.935237333
34659	8	13.45013957	0.45254	0.987572231	0.842068696
2502	8	14.19553983	0.3622	0.987572231	0.839180137
41879	8	14.19553993	0.49712	0.987572231	0.849246667
33148	8	14.19554003	0.05582	0.987572231	0.75516875
41649	8	16.45490155	0.20048	0.987572231	0.777537297
48299	8	30.17459186	0.44764	0.987572231	0.842068696
32133	8	35.10796135	0.75574	0.989835673	0.955260224
6503	8	39.04787299	0.8212	0.989835673	0.955260224
9357	8	40.09615924	0.4504	0.987572231	0.842068696
14134	8	45.59876589	0.92304	0.989835673	0.95986942
19115	8	45.72192055	0.87444	0.989835673	0.955260224
33313	8	45.72192065	0.9158	0.989835673	0.95986942
30849	8	50.00296083	0.94938	0.992816087	0.977619014
42488	8	50.25578419	0.56798	0.987572231	0.896638462
51859	8	52.56990514	0.9161	0.989835673	0.95986942
54655	8	52.56990524	0.83018	0.989835673	0.955260224
35190	8	52.56990544	0.52734	0.987572231	0.855065424
38824	8	53.0416461	0.69896	0.989835673	0.943167037
35591	8	53.56362514	0.52176	0.987572231	0.855065424
38685	8	53.56362544	0.67892	0.989835673	0.935125646
51422	8	54.08601789	0.92004	0.989835673	0.95986942
53608	8	54.08601799	0.64986	0.987572231	0.923315941
16037	8	54.08601809	0.86874	0.989835673	0.955260224
24578	8	54.08601849	0.82748	0.989835673	0.955260224
2271	8	54.08601859	0.92308	0.989835673	0.95986942
53849	8	54.60980523	0.84388	0.989835673	0.955260224
6569	8	54.60980533	0.96184	0.993325742	0.977619014
32108	8	54.60980543	0.89202	0.989835673	0.955260224
15173	8	54.60980553	0.176	0.987572231	0.768303284
5640	8	55.14080843	0.8801	0.989835673	0.955260224
52004	8	55.14080853	0.88514	0.989835673	0.955260224
11137	8	55.14080863	0.34162	0.987572231	0.839180137
6112	8	55.40974541	0.37198	0.987572231	0.839180137
131	8	56.41417017	0.78598	0.989835673	0.955260224
45343	8	56.80372876	0.4208	0.987572231	0.839180137
51957	8	57.09859561	0.46908	0.987572231	0.842068696
18009	8	58.36065052	0.68096	0.989835673	0.935125646
14632	8	58.61661035	0.26472	0.987572231	0.835536383
13880	8	58.61661045	0.15464	0.987572231	0.7627025
54025	8	59.41940336	0.66458	0.987572231	0.928263883
38631	8	59.41940346	0.8465	0.989835673	0.955260224
22898	8	59.41940356	0.86266	0.989835673	0.955260224
35917	8	59.67704897	0.09128	0.987572231	0.762016889
34856	8	59.67704907	0.37478	0.987572231	0.839180137
27401	8	60.4659416	0.87328	0.989835673	0.955260224
16231	8	75.03987137	0.35054	0.987572231	0.839180137
28115	8	75.30518478	0.78262	0.989835673	0.955260224
42391	8	75.90857836	0.49344	0.987572231	0.849038802
34912	8	76.83979829	0.16954	0.987572231	0.7627025
8712	8	77.67238003	0.88546	0.989835673	0.955260224
31957	8	77.67238023	0.36528	0.987572231	0.839180137
37961	8	77.67238033	0.66386	0.987572231	0.928263883
41538	8	77.67238043	0.6403	0.987572231	0.91737194
27598	8	78.0974745	0.11702	0.987572231	0.762016889
32594	8	79.25153172	0.76	0.989835673	0.955260224
40335	8	80.07694333	0.7095	0.989835673	0.943167037
42540	8	80.07694343	0.48184	0.987572231	0.84756
1395	8	80.1191377	0.53278	0.987572231	0.859032921
1537	8	83.51305934	0.846	0.989835673	0.955260224
43010	8	85.8940927	0.40386	0.987572231	0.839180137
35805	8	86.14469606	0.35862	0.987572231	0.839180137
55511	8	86.67225181	0.8837	0.989835673	0.955260224
33152	8	86.67225201	0.50682	0.987572231	0.855065424
48647	8	86.67225211	0.315	0.987572231	0.839180137
28186	8	87.7372384	0.30462	0.987572231	0.839180137
40075	8	87.98887303	0.93094	0.990136209	0.964547942
31474	8	87.98887313	0.81428	0.989835673	0.955260224
22714	8	87.98887323	0.98422	0.995143165	0.991126807
29506	8	88.251971	0.98936	0.99614836	0.992819301
22173	8	88.2519711	0.68098	0.989835673	0.935125646
54870	8	88.51397578	0.74214	0.989835673	0.955260224
29391	8	88.51397588	0.55554	0.987572231	0.890726145
23376	8	88.98483596	0.88248	0.989835673	0.955260224
44022	8	89.29354681	0.61544	0.987572231	0.910470515
45168	8	89.29354691	0.7771	0.989835673	0.955260224
34033	8	89.75506579	0.78578	0.989835673	0.955260224
5319	8	90.23961953	0.27366	0.987572231	0.835536383
53641	8	90.23961963	0.86808	0.989835673	0.955260224
47443	8	90.62204728	0.87366	0.989835673	0.955260224
36677	8	90.88295659	0.17936	0.987572231	0.768303284
18915	8	90.88295669	0.66628	0.987572231	0.928263883
48567	8	91.12331736	0.5272	0.987572231	0.855065424
33037	8	91.92315351	0.88762	0.989835673	0.955260224
45264	8	92.16112123	0.8488	0.989835673	0.955260224
6572	8	92.42728713	0.3871	0.987572231	0.839180137
55051	8	92.42728723	0.41368	0.987572231	0.839180137
24858	8	92.82421249	0.89038	0.989835673	0.955260224
9021	8	93.20668915	0.4719	0.987572231	0.842068696
8215	8	93.20668925	0.43504	0.987572231	0.842068696
7895	8	93.63254555	0.95428	0.993325742	0.977619014
9950	8	94.49712528	0.39908	0.987572231	0.839180137
16213	8	94.81119153	0.9564	0.993325742	0.977619014
55367	8	94.81119163	0.27362	0.987572231	0.835536383
27432	8	94.81119183	0.24088	0.987572231	0.824646667
29527	8	95.33772181	0.9977	0.998632473	0.9977
42586	8	95.33772191	0.6297	0.987572231	0.915313668
50775	8	95.33772201	0.82876	0.989835673	0.955260224
28664	8	96.39804731	0.96632	0.993618088	0.977619014
52166	8	96.39804741	0.48988	0.987572231	0.849038802
53698	8	96.39804751	0.9674	0.993778738	0.977619014
49933	8	96.67714749	0.24794	0.987572231	0.824646667
23953	8	96.67714759	0.52202	0.987572231	0.855065424
49954	8	96.67714769	0.70984	0.989835673	0.943167037
51256	8	96.67714779	0.6102	0.987572231	0.910470515
13906	8	97.24114672	0.32162	0.987572231	0.839180137
46712	8	97.51574679	0.8801	0.989835673	0.955260224
47910	8	98.07496835	0.16398	0.987572231	0.7627025
2879	8	98.63902781	0.27086	0.987572231	0.835536383
40373	8	98.63902791	0.44208	0.987572231	0.842068696
27064	8	99.51568826	0.14876	0.987572231	0.7627025
25247	8	100.0930193	0.87626	0.989835673	0.955260224
53448	8	100.9571073	0.14044	0.987572231	0.7627025
43649	8	100.9571074	0.19806	0.987572231	0.777537297
34859	8	100.9571075	0.49404	0.987572231	0.849038802
53538	8	101.221199	0.40328	0.987572231	0.839180137
29777	8	101.4870635	0.45834	0.987572231	0.842068696
50838	8	101.887545	0.48432	0.987572231	0.84756
21410	8	102.2834798	0.41682	0.987572231	0.839180137
20286	8	102.2834799	0.5802	0.987572231	0.90498587
31238	8	102.28348	0.2869	0.987572231	0.839180137
16560	8	102.2834801	0.52404	0.987572231	0.855065424
17278	8	102.8082246	0.87976	0.989835673	0.955260224
45367	8	103.3328099	0.13408	0.987572231	0.7627025
20586	8	103.3328101	0.6931	0.989835673	0.942747393
47116	8	103.3328102	0.17008	0.987572231	0.7627025
25166	8	103.3328103	0.45398	0.987572231	0.842068696
30355	8	103.8555247	0.56686	0.987572231	0.896638462
31888	8	103.8555248	0.29496	0.987572231	0.839180137
37375	8	103.8555249	0.03136	0.987572231	0.75516875
15824	8	104.1157537	0.52476	0.987572231	0.855065424
19145	8	104.1157538	0.24998	0.987572231	0.824646667
43039	8	104.1157539	0.5925	0.987572231	0.90934492
53135	8	104.1157541	0.22148	0.987572231	0.818538718
44665	8	104.1157542	0.03994	0.987572231	0.75516875
39197	8	104.1157543	0.38386	0.987572231	0.839180137
31838	8	104.3790927	0.6635	0.987572231	0.928263883
48339	8	104.6371359	0.39396	0.987572231	0.839180137
34885	8	104.637136	0.19302	0.987572231	0.777537297
13991	8	104.6371361	0.61238	0.987572231	0.910470515
22691	8	104.8973139	0.45446	0.987572231	0.842068696
9401	8	104.897314	0.8738	0.989835673	0.955260224
28100	8	104.8973141	0.30528	0.987572231	0.839180137
36424	8	104.8973142	0.08194	0.987572231	0.75516875
29155	8	104.8973143	0.81018	0.989835673	0.955260224
28358	8	104.8973144	0.07508	0.987572231	0.75516875
48165	8	104.8973145	0.33924	0.987572231	0.839180137
46356	8	105.1574888	0.11294	0.987572231	0.762016889
26555	8	105.1574889	0.78868	0.989835673	0.955260224
8145	8	105.157489	0.63466	0.987572231	0.915313668
26240	8	105.1574891	0.34846	0.987572231	0.839180137
20903	8	105.1574892	0.03454	0.987572231	0.75516875
4051	8	105.1574893	0.1638	0.987572231	0.7627025
32128	8	105.1574895	0.06884	0.987572231	0.75516875
488	8	105.1574896	0.11094	0.987572231	0.762016889
10559	8	105.1574897	0.28222	0.987572231	0.839180137
29726	8	105.1574898	0.0693	0.987572231	0.75516875
50279	8	105.1574899	0.10872	0.987572231	0.762016889
5407	8	105.15749	0.0372	0.987572231	0.75516875
53914	8	105.4176845	0.85456	0.989835673	0.955260224
33288	8	105.4176846	0.15472	0.987572231	0.7627025
3654	8	105.4176848	0.26764	0.987572231	0.835536383
32487	8	105.4176849	0.37836	0.987572231	0.839180137
53003	8	105.417685	0.07396	0.987572231	0.75516875
9373	8	105.4176851	0.33794	0.987572231	0.839180137
41359	8	105.4176852	0.04478	0.987572231	0.75516875
3112	8	105.4176854	0.17774	0.987572231	0.768303284
4258	8	105.6563518	0.40564	0.987572231	0.839180137
385	8	105.91759	0.34026	0.987572231	0.839180137
14940	8	105.9175901	0.23196	0.987572231	0.81928
18311	8	106.1564165	0.74274	0.989835673	0.955260224
25549	8	106.1564166	0.4178	0.987572231	0.839180137
53743	8	106.1564167	0.043	0.987572231	0.75516875
35030	8	106.1564168	0.42688	0.987572231	0.839180137
1343	8	106.1564169	0.22246	0.987572231	0.818538718
40165	8	106.156417	0.04152	0.987572231	0.75516875
25536	8	106.4073031	0.01164	0.987572231	0.75516875
40398	8	106.4073032	0.02592	0.987572231	0.75516875
11652	8	106.4073033	0.09406	0.987572231	0.762016889
35786	8	106.9181643	0.08254	0.987572231	0.75516875
1241	8	106.9181644	0.10934	0.987572231	0.762016889
14280	8	106.9181645	0.13598	0.987572231	0.7627025
49072	8	106.9181646	0.01966	0.987572231	0.75516875
36528	8	106.9181647	0.96068	0.993325742	0.977619014
49067	8	106.9181648	0.52004	0.987572231	0.855065424
52211	8	106.9181649	0.40904	0.987572231	0.839180137
25989	8	106.918165	0.47584	0.987572231	0.843000494
54541	8	106.9181651	0.10712	0.987572231	0.762016889
39560	8	106.9181652	0.39516	0.987572231	0.839180137
45851	8	106.9181653	0.11478	0.987572231	0.762016889
23806	8	106.9181654	0.78736	0.989835673	0.955260224
3995	8	106.9181655	0.1019	0.987572231	0.762016889
41342	8	106.9181656	0.10012	0.987572231	0.762016889
38436	8	107.1796373	0.43462	0.987572231	0.842068696
9767	8	107.1796374	0.23408	0.987572231	0.81928
12778	8	107.1796375	0.86872	0.989835673	0.955260224
21328	8	107.1796376	0.46636	0.987572231	0.842068696
20594	8	107.1796377	0.58774	0.987572231	0.90688914
54101	8	107.4398616	0.87172	0.989835673	0.955260224
44424	8	107.4398617	0.28856	0.987572231	0.839180137
21724	8	107.7000851	0.40922	0.987572231	0.839180137
5819	8	107.7000852	0.25394	0.987572231	0.828190682
27031	8	107.7000853	0.41902	0.987572231	0.839180137
13415	8	107.7000854	0.04948	0.987572231	0.75516875
54379	8	107.7000855	0.05396	0.987572231	0.75516875
33297	8	107.7000856	0.90066	0.989835673	0.95986942
45743	8	108.2270802	0.74016	0.989835673	0.955260224
41254	8	108.4870094	0.87566	0.989835673	0.955260224
41314	8	108.4870095	0.60684	0.987572231	0.910470515
48860	8	108.7480682	0.5849	0.987572231	0.90688914
14794	8	108.7480683	0.78312	0.989835673	0.955260224
27354	8	108.7480684	0.42048	0.987572231	0.839180137
2683	8	108.7480685	0.5686	0.987572231	0.896638462
31148	8	108.7480686	0.4269	0.987572231	0.839180137
43458	8	108.7480688	0.90854	0.989835673	0.95986942
37234	8	108.7480689	0.34892	0.987572231	0.839180137
9660	8	108.748069	0.3026	0.987572231	0.839180137
40392	8	108.7480691	0.37122	0.987572231	0.839180137
23968	8	108.7480692	0.4689	0.987572231	0.842068696
40913	8	108.7480693	0.16956	0.987572231	0.7627025
40783	8	108.7480694	0.51594	0.987572231	0.855065424
38686	8	108.7480695	0.42646	0.987572231	0.839180137
36720	8	108.7480696	0.70646	0.989835673	0.943167037
43562	8	108.7480697	0.88478	0.989835673	0.955260224
38496	8	108.7480698	0.84256	0.989835673	0.955260224
30929	8	108.7480699	0.3288	0.987572231	0.839180137
26979	8	108.7480702	0.47238	0.987572231	0.842068696
50885	8	108.7480703	0.30182	0.987572231	0.839180137
32891	8	108.7480704	0.62988	0.987572231	0.915313668
14036	8	108.7480705	0.74374	0.989835673	0.955260224
38841	8	110.0857552	0.6321	0.987572231	0.915313668
232	8	110.0857553	0.82446	0.989835673	0.955260224
10077	8	110.3376885	0.57316	0.987572231	0.898890273
3116	8	110.3376886	0.3501	0.987572231	0.839180137
20065	8	111.1336501	0.81422	0.989835673	0.955260224
39655	8	112.6364981	0.70642	0.989835673	0.943167037
4462	8	113.6106446	0.1936	0.987572231	0.777537297
16993	8	113.9610601	0.32524	0.987572231	0.839180137
53579	8	116.4400358	0.0842	0.987572231	0.75516875
18888	8	116.7722644	0.29672	0.987572231	0.839180137
36116	8	119.4990992	0.60072	0.987572231	0.910470515
41393	8	119.4990993	0.46694	0.987572231	0.842068696
18113	8	121.1092628	0.32772	0.987572231	0.839180137
53128	8	121.1092629	0.1287	0.987572231	0.7627025
7473	8	121.3784588	0.10368	0.987572231	0.762016889
54736	8	121.3784589	0.2259	0.987572231	0.81928
33554	8	121.378459	0.60016	0.987572231	0.910470515
10104	8	128.6277688	0.20926	0.987572231	0.800768267
37980	8	130.1241971	0.14834	0.987572231	0.7627025
13574	8	130.5328456	0.1602	0.987572231	0.7627025
18968	8	133.7593473	0.19692	0.987572231	0.777537297
35267	8	134.834111	0.07124	0.987572231	0.75516875
22035	8	136.4499832	0.16508	0.987572231	0.7627025
42369	8	141.6360146	0.16364	0.987572231	0.7627025
38224	8	141.9884225	0.63	0.987572231	0.915313668
13269	8	143.4483263	0.0532	0.987572231	0.75516875
42631	8	143.7892391	0.07974	0.987572231	0.75516875
41283	8	150.4903019	0.21482	0.987572231	0.811228158
38489	8	152.8847867	0.15698	0.987572231	0.7627025
48805	8	153.6818705	0.03724	0.987572231	0.75516875
22146	8	154.6475664	0.12466	0.987572231	0.7627025
3429	8	156.6101864	0.0445	0.987572231	0.75516875
34102	8	156.6101865	0.02122	0.987572231	0.75516875
41179	8	156.8748529	0.02248	0.987572231	0.75516875
42223	8	156.874853	0.06432	0.987572231	0.75516875
33583	8	157.4629363	0.01028	0.987572231	0.75516875
27467	8	159.5057666	0.0025	0.726821	0.7175
1615	8	161.0860255	0.07772	0.987572231	0.75516875
21259	8	161.0860256	0.04174	0.987572231	0.75516875
30764	8	162.5637447	0.11948	0.987572231	0.762016889
10332	8	164.0692141	0.18648	0.987572231	0.776397391
53316	8	164.3485971	0.40456	0.987572231	0.839180137
39834	8	164.3485972	0.42496	0.987572231	0.839180137
45834	8	164.3485973	0.40858	0.987572231	0.839180137
